id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
999,"Santos M.R., Rodriguez-Gomez M.J., Justino G.C., Charro N., Florencio M.H., Mira L.",2008,Influence of the metabolic profile on the in vivo antioxidant activity of quercetin under a low dosage oral regimen in rats,SANTOS 2008,Br J Pharmacol,153,8,1750-61,2015-04-13 21:45:29 UTC,2015-04-13 21:45:29 UTC      ,Abstract not found
322,"Sato M., Ramarathnam N., Suzuki Y., Ohkubo T., Takeuchi M., Ochi H.",1996,Varietal differences in the phenolic content and superoxide radical scavenging potential of wines from different sources,SATO 1996,Journal of Agricultural and Food Chemistry,44,1,37-41,2005-11-10 11:18:43 UTC,2015-04-13 21:45:24 UTC      ,Abstract not found
275,"Sato M., Suzuki Y., Okuda T., Yokotsuka K.",1997,"Contents of resveratrol, piceid, and their isomers in commercially available wines made from grapes cultivated in Japan",SATO 1997,"Bioscience, Biotechnology and Biochemistry",61,11,1800-1805,2005-05-08 11:39:23 UTC,2015-04-14 13:50:05 UTC      ,"1. Biosci Biotechnol Biochem. 1997 Nov;61(11):1800-5. doi: 10.1271/bbb.61.1800.

Contents of resveratrol, piceid, and their isomers in commercially available 
wines made from grapes cultivated in Japan.

Sato M(1), Suzuki Y, Okuda T, Yokotsuka K.

Author information:
(1)Wines & Spirits Research Center, Mercian Corporation, Fujisawa, Japan.

The presence of resveratrol (3,5,4'-trihydroxystilbene) and its beta-glucoside, 
piceid (resveratrol-3-beta-D-glucopyranoside), together with their isomers in 
wine appears to be one of the beneficial factors conferring a protective effect 
against cardiovascular disease through red wine ingestion. A total of 42 red and 
white wines was collected in areas from Hokkaido to Kyushu in Japan. The wines 
were fractionated with a C18 Sep-pak cartridge, and the active principles were 
eluted with ethyl acetate. Crude trans- and cis-piceid were extracted from a 
Chinese medicine, 'Kojohkon' (Polygonum cuspidatum), and their retention times 
and UV absorption were confirmed by HPLC. trans- and cis-Resveratrol, and trans- 
and cis-piceid were analyzed in a short C18 HPLC column, and cis-resveratrol was 
quantified from the amount of cis-isomer converted from authentic 
trans-resveratrol that had been treated by UV irradiation. The content of piceid 
is shown as the resveratrol equivalent. The average content of total stilbene 
compounds was 4.37 mg/liter in red wines, while only 0.68 mg/liter in white 
wines. Red wines made from Pinot noir, Merlot, and Zweigeltrebe grapes all had a 
high resveratrol content.

DOI: 10.1271/bbb.61.1800
PMID: 9404057 [Indexed for MEDLINE]"
1200,"?avikin K., Zduni? G., Jankovi? T., Tasi? S., Menkovi? N., Stevi? T., ?or?evi? B.",2009,Phenolic Content and Radical Scavenging Capacity of Berries and Related Jams from Certificated Area in Serbia,SAVIKIN 2009,Plant Foods Human Nutrition,64,3,212-217,2015-04-13 21:45:30 UTC,2015-04-14 13:50:05 UTC      ,"1. Plant Foods Hum Nutr. 2009 Sep;64(3):212-7. doi: 10.1007/s11130-009-0123-2.

Phenolic content and radical scavenging capacity of berries and related jams 
from certificated area in Serbia.

Savikin K(1), Zdunić G, Janković T, Tasić S, Menković N, Stević T, Dordević B.

Author information:
(1)Institute for Medicinal Plants Research, Belgrade, Serbia. 
ksavikin@mocbilja.rs

Chemical composition and the effects of domestic processing and storage were 
studied in organically cultivated or wild growing berries, harvested in 
certificated area in Serbia. The total phenolics content in fresh berries ranged 
from 380 to 1660 mg GAE/100 g. The phenolic content decreased during the 
processing to jams, and storage in almost all samples, except in black currant. 
Among fresh berries, the highest amount of total anthocyanins was found in 
bilberry (0.61 +/- 0.03 %). Processing and storage caused decrease in 
anthocyanin content. The most ubiquitous anthocyanin aglycone was found to be 
cyanidin. Ellagic acid was detected in fresh and frozen black raspberries and 
related jams, and its content increases during thermal processing to jam. Among 
fresh berries, bilberry showed the strongest DPPH radical scavenging activity 
with an IC(50) value of 0.82 mg/ml. However, frozen as well as processed berries 
in our study still showed comparable high values of radical scavenging activity. 
After 9 months of storage all investigated jams were microbiologicaly correct. 
Regardless of the losses in the amount of total phenolics, total anthocyanins 
and radical scavenging activity, frozen berries and related jams are still 
excellent sources of nutritional substances with antioxidant potential.

DOI: 10.1007/s11130-009-0123-2
PMID: 19468835 [Indexed for MEDLINE]"
15,"Schieber, A. Keller, P. Carle, R.",2001,Determination of phenolic acids and flavonoids of apple and pear by high-performance liquid chromatography,SCHIEBER 2001,Journal of Chromatography A,910,2,265-73,2002-07-08 00:00:00 UTC,2015-04-14 13:50:06 UTC    ,Abstract not found
860,Schieberle P.,1996,Odour-active compounds in moderately roasted sesame,SCHIEBERLE 1996,Food Chemistry,55,2,145-152,2015-04-13 21:45:28 UTC,2015-04-13 21:45:28 UTC      ,Abstract not found
1259,"Schmidt B.M., Erdman J.W., Lila M.A.",2005,Effects of food processing on blueberry antiproliferation and antioxidant activity,SCHMIDT 2005,Journal of Food Science,70,6,S389-S394,2012-12-01 22:21:08 UTC,2015-04-13 21:45:31 UTC      ,Abstract not found
591,"Schrader K., Kiehne A., Engelhardt U.H., Maier H.G.",1996,Determination of chlorogenic acids with lactones in coffee,SCHRADER 1996,Journal of the Science of Food and Agriculture,71,,392-398,2015-04-13 21:45:26 UTC,2015-04-14 13:50:07 UTC      ,Abstract not found
427,"Schuetz K., Kammerer D., Carle R., Schieber A.",2004,"Identification and quantification of caffeoylquinic acids and flavonoids from artichoke (Cynara scolymus L.) heads, juice, and pomace by HPLC-DAD-ESI/MSn",SCHUETZ 2004,Journal of Agricultural and Food Chemistry,52,13,4090-4096,2006-11-07 09:41:34 UTC,2015-04-13 21:45:25 UTC      ,Abstract not found
84,"Schuster B., Herrmann K.",1985,Hydroxybenzoic and hydroxycinnamic acid derivatives in soft fruits,SCHUSTER 1985,Phytochemistry,24,11,2761-2764,2003-12-05 10:41:49 UTC,2015-04-13 21:45:23 UTC      ,Abstract not found
888,"Schwartz H., Sontag G.",2009,Comparison of sample preparation methods for analysis of isoflavones in foodstuffs,SCHWARTZ 2009,Analytica Chimica Acta,633,2,204-15,2009-07-07 16:51:41 UTC,2015-04-14 13:50:08 UTC      ,"1. Anal Chim Acta. 2009 Feb 9;633(2):204-15. doi: 10.1016/j.aca.2008.11.054. Epub
 2008 Nov 30.

Comparison of sample preparation methods for analysis of isoflavones in 
foodstuffs.

Schwartz H(1), Sontag G.

Author information:
(1)Department of Analytical and Food Chemistry, Faculty of Chemistry, University 
of Vienna, Waehringer Strasse 38, A-1090 Vienna, Austria.

Due to the lack of one universally applicable and commonly used reference 
method, sample preparation in isoflavone (IF) analysis has been performed by 
many different methods which renders comparison and quality assessment of 
published IF contents in foodstuffs difficult. In the present work, the impact 
of different experimental parameters on the IF concentrations determined in 
soybeans, tofu, soy drink and textured vegetable protein by different extraction 
and hydrolysis methods was assessed and IF contents obtained by optimized 
orthogonal methods were compared. Chromatographic analysis was performed by 
HPLC-UV-ESI-MS. If possible sources of error - which are also pointed out in 
this work - are avoided, IF contents obtained by extraction, acid-, base- and 
enzymatic hydrolysis are similar. However, these sample preparation methods 
differ in the amount of time, standard compounds and instruments required, 
ruggedness, and in their applicability to analysis of complex composite samples 
containing soy as minor ingredient. Enzymatic hydrolysis with Helix pomatia 
juice after extraction by sonication with first 50, then 80% aqueous 
acetonitrile in the presence of zinc sulfate heptahydrate and after adjustment 
to </=10% organic solvent turned out to be the method of choice if only aglucone 
equivalent contents are required. The advantages of this method are short 
chromatographic run times, smallest danger of coelution, lowest achievable 
limits of quantitation and therefore best suitability for work-up of complex 
composite samples and that only aglucone standards are needed for quantitation.

DOI: 10.1016/j.aca.2008.11.054
PMID: 19166724 [Indexed for MEDLINE]"
349,"Schwarz M., Quast P., Baer D.v., Winterhalter P.",2003,Vitisin A content in Chilean wines from Vitis vinifera cv. Cabernet Sauvignon and contribution to the color of aged red wines,SCHWARZ 2003,Journal of Agricultural and Food Chemistry,51,21,6261-6267,2015-04-13 21:45:25 UTC,2015-04-14 13:50:08 UTC      ,Abstract not found
350,"Schwarz M., Hofmann G., Winterhalter P.",2004,Investigations on anthocyanins in wines from Vitis vinifera cv. Pinotage: factors influencing the formation of pinotin A and its correlation with wine age,SCHWARZ 2004,Journal of Agricultural and Food Chemistry,52,3,498-504,2015-04-13 21:45:25 UTC,2015-04-14 13:50:09 UTC      ,"1. J Agric Food Chem. 2004 Feb 11;52(3):498-504. doi: 10.1021/jf035034f.

Investigations on anthocyanins in wines from Vitis vinifera cv. pinotage: 
factors influencing the formation of pinotin A and its correlation with wine 
age.

Schwarz M(1), Hofmann G, Winterhalter P.

Author information:
(1)Institute of Food Chemistry, Technical University of Braunschweig, 
Schleinitzstrasse 20, 38106 Braunschweig, Germany.

Pinotage red wines were found to contain a reaction product of malvidin 
3-glucoside and caffeic acid, the so-called pinotin A. A total of 50 Pinotage 
wines from the vintages 1996-2002 were analyzed for the content of pinotin A, 
malvidin 3-glucoside, caffeic acid, and caftaric acid. Statistical analyses were 
performed to reveal variations in the content of these compounds and to 
determine the factors that influence pinotin A formation during wine aging. An 
exponential increase of the concentration of this aging product was observed 
with prolonged storage time. The most rapid synthesis of pinotin A was observed 
in 2.5-4 year old wines, although at this age malvidin 3-glucoside is already 
degraded to a large extent. This phenomenon is explained by the increased ratio 
of caffeic acid/malvidin 3-glucoside, which strongly favors the formation of 
pinotin A and makes side reactions less likely. Pinotin A formation proceeds as 
long as a certain level of malvidin 3-glucoside is maintained in the wines. In 
wines >5-6 years old degradation or polymerization of pinotin A finally exceeds 
the rate of its de novo synthesis.

DOI: 10.1021/jf035034f
PMID: 14759139 [Indexed for MEDLINE]"
915,"Seeram N.P., Lee R., Heber D.",2004,Bioavailability of ellagic acid in human plasma after consumption of ellagitannins from pomegranate (Punica granatum L.) juice,SEERAM 2004,Clinica Chimica Acta,348,01-Feb,63-68,2015-04-13 21:45:28 UTC,2015-04-14 13:50:09 UTC      ,Abstract not found
653,"Seeram N.P., Zhang Y., Henning S.M., Lee R., Niu Y., Lin G., Heber D.",2006,Pistachio skin phenolics are destroyed by bleaching resulting in reduced antioxidative capacities,SEERAM 2006_01,Journal of Agricultural and Food Chemistry,54,19,7036-7040,2007-02-10 09:11:08 UTC,2015-04-14 13:50:09 UTC      ,"1. J Agric Food Chem. 2006 Sep 20;54(19):7036-40. doi: 10.1021/jf0614948.

Pistachio skin phenolics are destroyed by bleaching resulting in reduced 
antioxidative capacities.

Seeram NP(1), Zhang Y, Henning SM, Lee R, Niu Y, Lin G, Heber D.

Author information:
(1)Center for Human Nutrition, David Geffen School of Medicine, University of 
California, Los Angeles, California 90095, USA. nseeram@mednet.ucla.edu

Pistachio shells split naturally prior to maturity leading to their unique 
crack-shell form. Within 24 h of harvest, hull-trapped moisture may cause shell 
staining. The illegal process of bleaching has been used to restore a desirable 
white color to pistachio shells. It is not known whether bleaching adversely 
affects phytochemical levels in pistachios. Therefore, we identified for the 
first time multiple pistachio skin phenolics as quercetin (14.9 microg/g), 
luteolin (10.0 microg/g), eriodictyol (10.2 microg/g), rutin (1.6 microg/g), 
naringenin (1.2 microg/g), apigenin (0.2 microg/g), and the anthocyanins, 
cyanidin-3-galactoside (696 microg/g) and cyanidin-3-glucoside (209 microg/g). 
We investigated the effects of bleaching (0.1-50% hydrogen peroxide) on phenolic 
levels and antioxidative capacities in raw and roasted nuts. Because of their 
flavylium cation structures, anthocyanins were the most sensitive to bleaching. 
Bleaching decreased total anthocyanin levels [mug/g of skins (% hydrogen 
peroxide)]: 905 and 549 (0%); 653 and 145 (0.1%); 111 and 18.4 (5%); 6.1 and 3.2 
(25%); 0 and 0 (50%) for raw and roasted nuts, respectively. Bleaching also 
reduced antioxidative capacity [microM/g of Trolox (% hydrogen peroxide)]: 945 
and 725 (0%); 940 and 472 (0.1%); 930 and 455 (5%); 433 and 370 (25%); 189 and 
173 (50%), for raw and roasted nuts, respectively. Raw nuts preserved phenolic 
levels and antioxidant capacity better than roasted nuts, suggesting 
contributing effects of other substances and/or matrix effects that are 
destroyed by the roasting process. The destruction of bioactive phenolics in 
pistachio skins may negatively impact the potential health benefits arising from 
pistachio consumption.

DOI: 10.1021/jf0614948
PMID: 16968060 [Indexed for MEDLINE]"
914,"Seeram N.P., Henning S.M., Zhang Y., Suchard M., Li Z., Heber D.",2006,Pomegranate juice ellagitannin metabolites are present in human plasma and some persist in urine for up to 48 hours,SEERAM 2006_02,J Nutr,136,10,2481-2485,2015-04-13 21:45:28 UTC,2015-04-14 13:50:10 UTC      ,Abstract not found
950,"Seeram N.P., Aronson W.J., Zhang Y., Henning S.M., Moro A., Lee R.P., Sartippour M., Harris D.M., Rettig M., Suchard M.A., Pantuck A.J., Belldegrun A., Heber D.",2007,Pomegranate ellagitannin-derived metabolites inhibit prostate cancer growth and localize to the mouse prostate gland,SEERAM 2007,J Agric Food Chem,55,19,7732-7,2015-04-13 21:45:29 UTC,2015-04-14 13:50:10 UTC      ,Abstract not found
916,"Seeram N.P., Zhang Y., McKeever R., Henning S.M., Lee R.P., Suchard M.A., Li Z., Chen S., Thames G., Zerlin A., Nguyen M., Wang D., Dreher M., Heber D.",2008,Pomegranate juice and extracts provide similar levels of plasma and urinary ellagitannin metabolites in human subjects,SEERAM 2008,J Med Food,11,2,390-394,2015-04-13 21:45:28 UTC,2015-04-14 13:50:10 UTC      ,Abstract not found
369,"Selinheimo E., Kruus K., Buchert J., Hopia A., Autio K.",2006,"Effects of laccase, xylanase and their combination on the rheological properties of wheat doughs",SELINHEIMO 2006,Journal of Cereal Science,43,,152-159,2006-12-06 15:05:51 UTC,2015-04-14 13:50:11 UTC      ,"1. J Agric Food Chem. 2008 Jul 23;56(14):5732-42. doi: 10.1021/jf800264a. Epub
2008  Jun 18.

Effects of laccase and xylanase on the chemical and rheological properties of 
oat and wheat doughs.

Flander L(1), Rouau X, Morel MH, Autio K, Seppänen-Laakso T, Kruus K, Buchert J.

Author information:
(1)VTT Technical Research Centre of Finland, P.O. Box 1000, 02044 VTT, Finland. 
laura.flander@vtt.fi

The effects of Trametes hirsuta laccase and Pentopan Mono BG xylanase and their 
combination on oat, wheat, and mixed oat-wheat doughs and the corresponding 
breads were investigated. Laccase treatment decreased the content of 
water-extractable arabinoxylan (WEAX) in oat dough due to oxidative 
cross-linking of feruloylated arabinoxylans. Laccase treatment also increased 
the proportion of water-soluble polysaccharides (WSNSP) apparently due to the 
beta-glucanase side activity present in the laccase preparation. As a result of 
the laccase treatment, the firmness of fresh oat bread was increased. Xylanase 
treatment doubled the content of WEAX in oat dough and slightly increased the 
amount of WSNSP. Increased stiffness of the dough and firmness of the fresh 
bread were detected, probably because of the increased WEAX content, which 
decreased the amount of water available for beta-glucan. The combination of 
laccase and xylanase produced slight hydrolysis of beta-glucan by the 
beta-glucanase side activity of laccase and enhanced the availability of AX for 
xylanase with concomitant reduction of the amount and molar mass of WSNSP. 
Subsequently, the volume of oat bread was increased. Laccase treatment tightened 
wheat dough, probably due to cross-linking of WEAX to higher molecular weight. 
In oat-wheat dough, laccase slightly increased the proportion of WSNSP between 
medium to low molecular weight and increased the specific volume of the bread. 
Xylanase increased the contents of WEAX and WSNSP between medium to low 
molecular weight in oat-wheat dough, which increased the softness of the dough, 
as well as the specific volume and softness of the bread. The results thus 
indicate that a combination of laccase and xylanase was beneficial for the 
textures of both oat and oat-wheat breads.

DOI: 10.1021/jf800264a
PMID: 18558694 [Indexed for MEDLINE]"
389,"Sellappan S., Akoh C.C.",2002,Flavonoids and antioxidant capacity of Georgia-grown Vidalia onions,SELLAPPAN 2002_01,Journal of Agricultural and Food Chemistry,50,19,5338-5342,2015-04-13 21:45:25 UTC,2015-04-14 13:50:11 UTC      ,"1. J Agric Food Chem. 2002 Sep 11;50(19):5338-42. doi: 10.1021/jf020333a.

Flavonoids and antioxidant capacity of Georgia-grown Vidalia onions.

Sellappan S(1), Akoh CC.

Author information:
(1)Department of Food Science and Technology, Food Science Building, The 
University of Georgia, Athens, Georgia 30602-7610, USA.

Vidalia onion varieties Nirvana, DPS 1032, Yellow 2025, King-Midas, and SBO 133 
grown at Vidalia, Georgia, were analyzed for flavonoid content. A 
high-performance liquid chromatographic (HPLC) method with photodiode array 
detection was used for quantification. Compounds were analyzed as aglycons after 
acid hydrolysis with 1.2 M HCl. Identification of each compound was based on 
comparison of its retention time and UV spectra with those of pure commercial 
standards. Three major flavonoids, kaempferol, myricetin, and quercetin, were 
identified and quantified. Quercetin was the major flavonoid (7.70-46.32 mg/100 
g fresh weight, FW) present in all varieties, followed by myricetin (2.77-4.13 
mg/100 g FW). Minor quantities of kaempferol (1.10-1.98 mg/100 g FW) were also 
detected. The total polyphenols and Trolox equivalent antioxidant capacity 
(TEAC) ranged from 73.33 to 180.84 mg/100 g FW and 0.92-1.56 microM TEAC/g FW, 
respectively. A positive but weaker correlation was obtained for total 
polyphenols versus antioxidant capacity. Nevertheless, a stronger correlation 
(r(2) = 0.34) was obtained between flavonoid content versus antioxidant 
capacity. The data indicate that Vidalia onions are a rich source of quercetin, 
and they also contain myricetin and kaempferol.

DOI: 10.1021/jf020333a
PMID: 12207471 [Indexed for MEDLINE]"
210,"Sellappan S., Akoh C.C., Krewer G.",2002,Phenolic compounds and antioxidant capacity of Georgia-grown blueberries and blackberries,SELLAPPAN 2002_02,Journal of Agricultural and Food Chemistry,50,8,2432-2438,2015-04-13 21:45:24 UTC,2015-04-14 13:50:11 UTC      ,"1. J Agric Food Chem. 2002 Apr 10;50(8):2432-8. doi: 10.1021/jf011097r.

Phenolic compounds and antioxidant capacity of Georgia-grown blueberries and 
blackberries.

Sellappan S(1), Akoh CC, Krewer G.

Author information:
(1)Department of Food Science and Technology, The University of Georgia, Athens, 
Georgia 30602-7610, USA.

Blueberries and blackberries grown at various locations in Georgia were 
collected and analyzed for flavonoids, total anthocyanins, total polyphenols, 
and Trolox-equivalent antioxidant capacity (TEAC). Each sample was analyzed for 
phenolic acids (gallic acid, p-hydroxybenzoic acid, caffeic acid, ferulic acid, 
and ellagic acid) and flavonoids (catechin, epicatechin, myricetin, quercetin, 
and kaempferol). A high-performance liquid chromatographic (HPLC) method with 
photodiode array detection was used for analysis. Compounds were analyzed as 
aglycons after acid hydrolysis with 1.2 M HCl. Identification of each compound 
was based on retention time and UV spectra by comparison with pure commercial 
standards. Phenolic acids ranged from 0.19 to 258.90 mg/100 g fresh weight (FW), 
and flavonoids ranged from 2.50 to 387.48 mg/100 g FW. Total polyphenols ranged 
from 261.95 to 929.62 mg/100 g FW, and total anthocyanins ranged from 12.70 to 
197.34 mg/100 g FW. TEAC values varied from 8.11 to a maximum of 38.29 microM/g 
FW. A linear relationship was observed between TEAC values and total polyphenols 
or total anthocyanins. The data indicate that blueberries and blackberries are 
rich sources of antioxidants.

DOI: 10.1021/jf011097r
PMID: 11929309 [Indexed for MEDLINE]"
714,"Selvaggini R., Servili M., Urbani S., Esposto S., Taticchi A., Montedoro G.",2006,Evaluation of phenolic compounds in virgin olive oil by direct injection in high-performance liquid chromatography with fluorometric detection,SELVAGGINI 2006,Journal of Agricultural and Food Chemistry,54,,2832-2838,2007-06-11 09:33:17 UTC,2015-04-14 13:50:12 UTC      ,"1. J Agric Food Chem. 2006 Apr 19;54(8):2832-8. doi: 10.1021/jf0527596.

Evaluation of phenolic compounds in virgin olive oil by direct injection in 
high-performance liquid chromatography with fluorometric detection.

Selvaggini R(1), Servili M, Urbani S, Esposto S, Taticchi A, Montedoro G.

Author information:
(1)Dipartimento di Scienze Economico, Estimative e degli Alimenti, Sezione di 
Tecnologie e Biotecnologie degli Alimenti, Università degli Studi di Perugia, 
Via S. Costanzo, 06126 Perugia, Italy.

Hydrophilic phenols are the most abundant natural antioxidants of virgin olive 
oil (VOO), in which tocopherols and carotenes are also present. The prevalent 
classes of hydrophilic phenols found in VOO are phenyl alcohols, phenolic acids, 
secoiridoids such as the dialdehydic form of decarboxymethyl elenolic acid 
linked to (3,4-dihydroxyphenyl)ethanol or (p-hydroxypheny1)ethanol 
(3,4-DHPEA-EDA or p-HPEA-EDA) and an isomer of the oleuropein aglycon 
(3,4-DHPEA-EA), lignans such as (+)-1-acetoxypinoresinol and (+)-pinoresinol, 
and flavonoids. A new method for the analysis of VOO hydrophilic phenols by 
direct injection in high-performance liquid chromatography (HPLC) with the use 
of a fluorescence detector (FLD) has been proposed and compared with the 
traditional liquid-liquid extraction technique followed by the HPLC analysis 
utilizing a diode array detector (DAD) and a FLD. Results show that the most 
important classes of phenolic compounds occurring in VOO can be evaluated using 
HPLC direct injection. The efficiency of the new method, as compared to the 
liquid-liquid extraction, was higher to quantify phenyl alcohols, lignans, and 
3,4-DHPEA-EA and lower for the evaluation of 3,4-DHPEA-EDA and p-HPEA-EDA.

DOI: 10.1021/jf0527596
PMID: 16608197 [Indexed for MEDLINE]"
500,"Sensoy I., Rosen R.T., Ho C.-T., Karwe M.V.",2006,Effect of processing on buckwheat phenolics and antioxidant activity,SENSOY 2006,Food Chemistry,99,,388-393,2015-04-13 21:45:26 UTC,2015-04-13 21:45:26 UTC      ,Abstract not found
1260,"Sentandreu E., Navarro J.L., Sendra J.M.",2007,"Effect of technological processes and storage on flavonoids content and total, cumulative fast-kinetics and cumulative slow-kinetics antiradical activities of citrus juices",SENTANDREU 2007,European Food Research and Technology,225,05-Jun,905-912,2012-12-01 22:21:08 UTC,2015-04-13 21:45:31 UTC      ,Abstract not found
194,"Senter S.D., Robertson J.A., Meredith F.I.",1989,Phenolic compounds of the mesocarp of Cresthaven peaches during storage and ripening,SENTER 1989,Journal of Food Science,54,5,1259-1260,2004-02-12 10:13:35 UTC,2015-04-13 21:45:24 UTC      ,Abstract not found
1065,"Serra A., Macia A., Romero M.P., Salvado M.J., Bustos M., Fernandez-Larrea J., Motilva M.J.",2009,Determination of procyanidins and their metabolites in plasma samples by improved liquid chromatography-tandem mass spectrometry,SERRA 2009,J Chromatogr B Analyt Technol Biomed Life Sci,877,11-Dec,1169-76,2015-04-13 21:45:29 UTC,2015-04-14 13:50:13 UTC      ,"1. J Chromatogr B Analyt Technol Biomed Life Sci. 2009 Apr 15;877(11-12):1169-76.
 doi: 10.1016/j.jchromb.2009.03.005. Epub 2009 Mar 11.

Determination of procyanidins and their metabolites in plasma samples by 
improved liquid chromatography-tandem mass spectrometry.

Serra A(1), Macià A, Romero MP, Salvadó MJ, Bustos M, Fernández-Larrea J, 
Motilva MJ.

Author information:
(1)Department of Food Technology, Escola Tècnica Superior d'Enginyeria Agrària, 
Universitat de Lleida, Lleida, Spain.

An off-line solid-phase extraction (SPE) and ultra-performance liquid 
chromatography-tandem mass spectrometry (UPLC-MS/MS) method was developed and 
validated for determining procyanidins, catechin, epicatechin, dimer, and trimer 
in plasma samples. In the validation procedure of the analytical method, 
linearity, precision, accuracy, detection limits (LODs), quantification limits 
(LOQs), and the matrix effect were studied. Recoveries of the procyanidins were 
higher than 84%, except for the trimer, which was 65%. The LODs and LOQs were 
lower than 0.003 and 0.01 microM, respectively, for all the procyanidins 
studied, except for the trimers, which were 0.8 and 0.98 microM, respectively. 
This methodology was then applied for the analysis of rat plasma obtained 2h 
after ingestion of grape seed phenolic extract. Monomers (catechin and 
epicatechin), dimer and trimer in their native form were detected and quantified 
in plasma samples, and their concentration ranged from 0.85 to 8.55 microM. 
Moreover, several metabolites, such as catechin and epicatechin glucuronide, 
catechin and epicatechin methyl glucuronide, and catechin and epicatechin 
methyl-sulphate were identified. These conjugated forms were quantified, in 
reference to the respective unconjugated form, showing concentrations between 
0.06 and 23.90 microM.

DOI: 10.1016/j.jchromb.2009.03.005
PMID: 19307160 [Indexed for MEDLINE]"
1000,"Sesink A.L., O'Leary K.A., Hollman P.C.",2001,Quercetin glucuronides but not glucosides are present in human plasma after consumption of quercetin-3-glucoside or quercetin-4'-glucoside,SESINK 2001,J Nutr,131,7,1938-41,2015-04-13 21:45:29 UTC,2015-04-14 13:50:13 UTC      ,Abstract not found
1134,"Setchell K.D., Zhao X., Jha P., Heubi J.E., Brown N.M.",2009,The pharmacokinetic behavior of the soy isoflavone metabolite S-(-)equol and its diastereoisomer R-(+)equol in healthy adults determined by using stable-isotope-labeled tracers,SETCHELL 2009_01,Am J Clin Nutr,90,4,1029-37,2011-04-06 23:30:39 UTC,2015-04-14 13:50:14 UTC      ,"1. Am J Clin Nutr. 2009 Oct;90(4):1029-37. doi: 10.3945/ajcn.2009.27981. Epub
2009  Aug 26.

The pharmacokinetic behavior of the soy isoflavone metabolite S-(-)equol and its 
diastereoisomer R-(+)equol in healthy adults determined by using 
stable-isotope-labeled tracers.

Setchell KD(1), Zhao X, Jha P, Heubi JE, Brown NM.

Author information:
(1)Division of Pathology and Laboratory Medicine, Cincinnati Children's Hospital 
Medical Center, Cincinnati, OH 45229, USA. kenneth.setchell@cchmc.org

BACKGROUND: The nonsteroidal estrogen equol occurs as diastereoisomers, 
S-(-)equol and R-(+)equol, both of which have significant biological actions. 
S-(-)equol, the naturally occurring enantiomer produced by 20-30% of adults 
consuming soy foods, has selective affinity for estrogen receptor-beta, whereas 
both enantiomers modulate androgen action. Little is known about the 
pharmacokinetics of the diastereoisomers, despite current interest in developing 
equol as a nutraceutical or pharmaceutical agent.
OBJECTIVE: The objective was to compare the pharmacokinetics of S-(-)equol and 
R-(+)equol by using [13C] stable-isotope-labeled tracers to facilitate the 
optimization of clinical studies aimed at evaluating the potential of these 
diastereoisomers in the prevention and treatment of estrogen- and 
androgen-dependent conditions.
DESIGN: A randomized, crossover, open-label study in 12 healthy adults (6 men 
and 6 women) compared the plasma and urinary pharmacokinetics of orally 
administered enantiomeric pure forms of S-(-)[2-13C]equol, R-(+)[2-13C]equol, 
and the racemic mixture. Plasma and urinary [13C]R-equol and [13C]S-equol 
concentrations were measured by tandem mass spectrometry.
RESULTS: Plasma [13C]equol concentration appearance and disappearance curves 
showed that both enantiomers were rapidly absorbed, attained high circulating 
concentrations, and had a similar terminal elimination half-life of 7-8 h. The 
systemic bioavailability and fractional absorption of R-(+)[2-13C]equol were 
higher than those of S-(-)[2-13C]equol or the racemate. The pharmacokinetics of 
racemic (+/-)[2-13C]equol were different from those of the individual 
enantiomers: slower absorption, lower peak plasma concentrations, and lower 
systemic bioavailability.
CONCLUSIONS: The high bioavailability of both diastereoisomers contrasts with 
previous findings for the soy isoflavones daidzein and genistein, both of which 
have relatively poor bioavailability, and suggests that low doses of equol taken 
twice daily may be sufficient to achieve biological effects.

DOI: 10.3945/ajcn.2009.27981
PMCID: PMC2744624
PMID: 19710188 [Indexed for MEDLINE]"
